Incidence;REC-ID;EXPERT-ID;VersionDateDDMMYY;XLS-Row-No;LOT-SampleCode;T_RECORDS_CollectorSampleCode;Genus;SpecificEpithet;Species;TAXON-ID;Authority;Males;Females;Unsexed;AbundanceQualifier;Abundance;ReproductiveStatus;ID_Doubtful;Remarks;SubFamily;Family;Order;Class;Phylum;Kingdom;Determined_By;Determined_Date;T_RECORDS_RecDate;LOT-Project;TMP_T_RECORDS-FlatFile_SamplePrefix;TMP_T_RECORDS-FlatFile_ProtocolNumber;TMP_T_RECORDS-FlatFile_SampleNumber;TMP_T_RECORDS-FlatFile_Old-SampleCode;METH-ID;Method;TMP_T_RECORDS-FlatFile_SampleDetails;TMP_T_RECORDS-FlatFile_MainSample;TMP_T_RECORDS-FlatFile_MainSampleCode;SubsampleLetter;SubSampleType;LOT-SampleParent;TreeZone;BranchColor;Horizontal Distance;AZ;HAGL;HD (Corrected);X;Y;Z Height above ground (m);Diameter(cm);SampleOrientation;Plot;TREE-PART;EPIPHYTE-TYPE;CollectedOutsideTheTree;GRP-ID;SubprojectName;DateStarted;DateEnded;DateRange;Replicate;SampleParticipant;CollectedBy;T_LOT-SUB-SAMPLES_CollectorSampleCode;Site;LatLongTree;ElevationTree;ElevationSample;SampleNotes;PERMIT-TYPE;UnitOfMeasurement-ES;Condicion;Exported;Deposited;T_LOT-SUB-SAMPLES_RecBy;T_LOT-SUB-SAMPLES_RecDate;T_LOT-SUB-SAMPLES_UpdBy;T_LOT-SUB-SAMPLES_UpdDate;LatitudeDec;LongitudeDec;Ellipsoidal height;SubSampleCode;SubProtocolNumber;SubProtocolName;BranchColor-ID;LOT-SamplesCodeColor;LOT-SamplesCodeColorOrientation;ParentSampleNumber;SampleParent;FlagUsedAsRef;Protocol
1;"CastroC;25/08/2025#00161";104;8/25/25;161;LOT03-45598/H;3348;Aechmea;tessmannii;Aechmea tessmannii;29;Harms;;;;;1;Sterile voucher;;"Sterile voucher; ; ";;Bromeliaceae;Poales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;98;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-10512;5;r;11,2;82;24;11 865;1 651;11,75;24;15;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/3/24;2/3/24;31.i-06.ii.2024;0;54;Castro et al.;3348;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;12;;0;
1;"CastroC;25/08/2025#00162";104;8/25/25;162;LOT03-45598/C;3348;Aechmea;tessmannii;Aechmea tessmannii;29;Harms;;;;;1;Sterile voucher;;"Sterile voucher; ; ";;Bromeliaceae;Poales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;98;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-10512;5;r;11,2;82;24;11 865;1 651;11,75;24;15;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/3/24;2/3/24;31.i-06.ii.2024;0;54;Castro et al.;3348;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;12;;0;
1;"CastroC;25/08/2025#00227";104;8/25/25;227;LOT03-455112/C;3362;Aechmea;tessmannii;Aechmea tessmannii;29;Harms;;;;;1;Sterile voucher;;"Sterile voucher; ; ";;Bromeliaceae;Poales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;112;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-10513;5;r;11,2;82;24,5;11 865;1 651;11,75;24,5;15;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/3/24;2/3/24;31.i-06.ii.2024;0;54;Castro et al.;3362;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;13;;0;
1;"CastroC;25/08/2025#00226";104;8/25/25;226;LOT03-455112/H;3362;Aechmea;tessmannii;Aechmea tessmannii;29;Harms;;;;;1;Sterile voucher;;"Sterile voucher; ; ";;Bromeliaceae;Poales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;112;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-10513;5;r;11,2;82;24,5;11 865;1 651;11,75;24,5;15;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/3/24;2/3/24;31.i-06.ii.2024;0;54;Castro et al.;3362;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;13;;0;
1;"CastroC;25/08/2025#00229";104;8/25/25;229;LOT03-455113/C;3363;Aechmea;tessmannii;Aechmea tessmannii;29;Harms;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Bromeliaceae;Poales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;113;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-10514;5;r;11,2;82;24;11 865;1 651;11,75;24;15;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/4/24;2/4/24;31.i-06.ii.2024;0;54;Castro et al.;3363;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;34;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;14;;0;
1;"CastroC;25/08/2025#00231";104;8/25/25;231;LOT03-455113/P;3363;Aechmea;tessmannii;Aechmea tessmannii;29;Harms;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Bromeliaceae;Poales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;113;;45;Epiphyte collection;Angiosperm epiphyte;0;;P;Angiosperm epiphyte NMHN;LOT03-10514;5;r;11,2;82;24;11 865;1 651;11,75;24;15;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/4/24;2/4/24;31.i-06.ii.2024;0;54;Castro et al.;3363;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;34;19;0;0;51;5/3/24 12:21;;;;;;;;;;;;14;;0;
1;"CastroC;25/08/2025#00228";104;8/25/25;228;LOT03-455112/P;3362;Aechmea;tessmannii;Aechmea tessmannii;29;Harms;;;;;1;Sterile voucher;;"Sterile voucher; ; ";;Bromeliaceae;Poales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;112;;45;Epiphyte collection;Angiosperm epiphyte;0;;P;Angiosperm epiphyte NMHN;LOT03-10513;5;r;11,2;82;24,5;11 865;1 651;11,75;24,5;15;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/3/24;2/3/24;31.i-06.ii.2024;0;54;Castro et al.;3362;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;35;19;0;0;51;5/3/24 12:21;;;;;;;;;;;;13;;0;
1;"ValenzuelL;12/09/2024#00708";92;9/12/24;708;LOT01-3432/H2;;Alchornea;glandulosa;Alchornea glandulosa;30;Poepp.;;;;;1;;;Planta seca;;Euphorbiaceae;Malpighiales;Magnoliopsida;Tracheophyta;Plantae;Poepp.;;1/18/26 14:05;LOT01;LOT01;11;32;;45;Epiphyte collection;Epiphyte #32;0;;H2;Herbarium part 2 -Paris;LOT01-3432;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;-1;0;1;9/5/22 10:50;;;;;;;;;;;;0;3432;0;
1;"ValenzuelL;12/09/2024#00707";92;9/12/24;707;LOT01-3432/H1;;Alchornea;glandulosa;Alchornea glandulosa;30;Poepp.;;;;;1;;;Planta seca;;Euphorbiaceae;Malpighiales;Magnoliopsida;Tracheophyta;Plantae;Poepp.;;1/18/26 14:05;LOT01;LOT01;11;32;;45;Epiphyte collection;Epiphyte #32;0;;H1;Herbarium part 1- USM;LOT01-3432;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3432;0;
1;"ValenzuelL;12/09/2024#00696";92;9/12/24;696;LOT01-3401/H2;;Allomarkgrafia;tubiflora;Allomarkgrafia tubiflora;32;Woodson ex Dwyer;;;;;1;;;Planta seca;;Apocynaceae;Gentianales;Eudicots;Tracheophyta;Plantae;Woodson ex Dwyer;;1/18/26 14:05;LOT01;LOT01;11;1;;45;Epiphyte collection;Epiphyte #01;0;;H2;Herbarium part 2 -Paris;LOT01-3401;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;-1;0;1;9/5/22 10:50;;;;;;;;;;;;0;3401;0;
1;"ValenzuelL;12/09/2024#00695";92;9/12/24;695;LOT01-3401/H1;;Allomarkgrafia;tubiflora;Allomarkgrafia tubiflora;32;Woodson ex Dwyer;;;;;1;;;Planta seca;;Apocynaceae;Gentianales;Eudicots;Tracheophyta;Plantae;Woodson ex Dwyer;;1/18/26 14:05;LOT01;LOT01;11;1;;45;Epiphyte collection;Epiphyte #01;0;;H1;Herbarium part 1- USM;LOT01-3401;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3401;0;
1;"CastroC;25/08/2025#00479";104;8/25/25;479;LOT03-21649/H;3441;Anathallis;cf. dimidia;Anathallis cf. dimidia;33;(Luer) Pridgeon & M.W. Chase;;;;;1;Sterile voucher;cf.;"Sterile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;49;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;H;Angiosperm epiphyte FMB;LOT03-21649;6;j;6,6;121;35,2;7 265;-3 742;6 227;35,2;5;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/10/24;8/10/24;9-16.viii.2024;0;54;Castro;3441;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;35;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00478";104;8/25/25;478;LOT03-21649/C;3441;Anathallis;cf. dimidia;Anathallis cf. dimidia;33;(Luer) Pridgeon & M.W. Chase;;;;;1;Sterile voucher;cf.;"Sterile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;49;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-21649;6;j;6,6;121;35,2;7 265;-3 742;6 227;35,2;5;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/10/24;8/10/24;9-16.viii.2024;0;54;Castro;3441;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;35;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00470";104;8/25/25;470;LOT03-210146/C;3439;Anathallis;sclerophylla;Anathallis sclerophylla;34;(Lindl.) Pridgeon & M.W. Chase;;;;;1;Fertile voucher;;"Fertile voucher; ; FLORECIO EN CULTIVO AGOSTO 2024";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;146;;45;Epiphyte collection;Epiphyte Angiosperm (Opportunistic);0;;C;Angiosperm epiphyte COL;LOT03-21409;0;j;7,5;130,9;28;;;;;;;;;;0;14;;2/10/24;8/15/24;9-16.viii.2024;0;54;Castro;3439;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Flowered in nursery;;;;0;-1;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00472";104;8/25/25;472;LOT03-210146/H;3439;Anathallis;sclerophylla;Anathallis sclerophylla;34;(Lindl.) Pridgeon & M.W. Chase;;;;;1;Fertile voucher;;"Fertile voucher; ; FLORECIO EN CULTIVO AGOSTO 2024";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;146;;45;Epiphyte collection;Epiphyte Angiosperm (Opportunistic);0;;H;Angiosperm epiphyte FMB;LOT03-21409;0;j;7,5;130,9;28;;;;;;;;;;0;14;;2/10/24;8/15/24;9-16.viii.2024;0;54;Castro;3439;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Flowered in nursery;;;;0;-1;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00471";104;8/25/25;471;LOT03-210146/P;3439;Anathallis;sclerophylla;Anathallis sclerophylla;34;(Lindl.) Pridgeon & M.W. Chase;;;;;1;Fertile voucher;;"Fertile voucher; ; FLORECIO EN CULTIVO AGOSTO 2024 INGRESAR A BASE DE DATOS";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;146;;45;Epiphyte collection;Epiphyte Angiosperm (Opportunistic);0;;P;Angiosperm epiphyte NMHN;LOT03-21409;0;j;7,5;130,9;28;;;;;;;;;;0;14;;2/10/24;8/15/24;9-16.viii.2024;0;54;Castro;3439;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Flowered in nursery;;;;-1;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00127";104;8/25/25;127;LOT03-45574/H;3324;Anathallis;sclerophylla;Anathallis sclerophylla;34;(Lindl.) Pridgeon & M.W. Chase;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;74;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18510;5;b;13,6;187,3;27,5;14 265;-14 149;-1 813;27,5;23;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3324;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;10;;0;
1;"CastroC;25/08/2025#00281";104;8/25/25;281;LOT03-456361/O;;Anathallis;sclerophylla;Anathallis sclerophylla;34;(Lindl.) Pridgeon & M.W. Chase;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;361;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-18640;6;b;;174,5;33;12 065;-12 009;1 156;33;6;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00248";104;8/25/25;248;LOT03-455345/O;;Anathallis;sclerophylla;Anathallis sclerophylla;34;(Lindl.) Pridgeon & M.W. Chase;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;345;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18511;5;t;;196,9;27;7 865;-7 525;-2 286;27;25;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00341";104;8/25/25;341;LOT03-456398/O;;Anathallis;sclerophylla;Anathallis sclerophylla;34;(Lindl.) Pridgeon & M.W. Chase;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;398;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-18624;6;v;;144,5;35;9 565;-7 787;5 554;35;10;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00287";104;8/25/25;287;LOT03-456367/O;;Anathallis;sclerophylla;Anathallis sclerophylla;34;(Lindl.) Pridgeon & M.W. Chase;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;367;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-18640;6;b;;174,5;33;12 065;-12 009;1 156;33;6;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"ValenzuelL;12/09/2024#00245";92;9/12/24;245;LOT02-18577/O;;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;1;;;Observación, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;18;77;;45;Epiphyte collection;;0;LOT02-18577;O;Observation;LOT02-18577;5;;;;;;;;;;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00246";92;9/12/24;246;LOT02-18478/O;;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;2;;;Observación, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;18;78;;45;Epiphyte collection;;0;LOT02-18478;O;Observation;LOT02-18478;4;;;;;;;;;;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00255";92;9/12/24;255;LOT02-18462/O;;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;1;;;Observación, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;18;62;;45;Epiphyte collection;;0;LOT02-18462;O;Observation;LOT02-18462;4;;;;;;0;0;0;0;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00250";92;9/12/24;250;LOT02-213118/O;;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;4;;;Observación, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;21;118;;45;Epiphyte collection;;0;LOT02-213118;O;Observation;LOT02-213118;3;;;;;;;;;;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00247";92;9/12/24;247;LOT02-213101/O;;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;3;;;Observación, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;21;101;;45;Epiphyte collection;;0;LOT02-213101;O;Observation;LOT02-213101;3;;;;;;;;;;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00248";92;9/12/24;248;LOT02-213103/O;;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;2;;;Observación, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;21;103;;45;Epiphyte collection;;0;LOT02-213103;O;Observation;LOT02-213103;3;;;;;;;;;;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00249";92;9/12/24;249;LOT02-213116/O;;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;3;;;Observación, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;21;116;;45;Epiphyte collection;;0;LOT02-213116;O;Observation;LOT02-213116;3;;;;;;;;;;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00244";92;9/12/24;244;LOT02-21368/O;;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;3;;;Observación, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;21;68;;45;Epiphyte collection;;0;LOT02-21368;O;Observation;LOT02-21368;3;;;;;;;;;;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00498";92;9/12/24;498;LOT02-45440/P;43917;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;1;;;Herborizada, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;45;40;LOT02-45040/H;45;Epiphyte collection;Epiphyte collection 40;0;;P;Epiphyte collection HOXA;LOT02-18467;4;y;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG43917;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;0;-1;51;;;;;;;;;;;LOT02-45050;;0;;;
1;"ValenzuelL;12/09/2024#00251";92;9/12/24;251;LOT02-214136/O;;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;8;;;Observación, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;21;136;;45;Epiphyte collection;;0;LOT02-214136;O;Observation;LOT02-214136;4;;;;;;;;;;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00253";92;9/12/24;253;LOT02-21514/O;;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;1;;;Observación, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;21;14;;45;Epiphyte collection;;0;LOT02-21514;O;Observation;LOT02-21514;5;;;;;;0;0;0;0;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00539";92;9/12/24;539;LOT02-45456/H;43930;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;1;;;Herborizada, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;45;56;LOT02-45056/H;45;Epiphyte collection;Epiphyte collection 56;0;;H;Epiphyte collection HOXA;LOT02-18462;4;y;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG43930;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;0;-1;51;;;;;;;;;;;LOT02-45071;;0;;;
1;"ValenzuelL;12/09/2024#00497";92;9/12/24;497;LOT02-45440/H;43917;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;1;;;Herborizada, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;45;40;LOT02-45040/P;45;Epiphyte collection;Epiphyte collection 40;0;;H;Epiphyte collection MHN-P;LOT02-18467;4;y;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG43917;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;-1;0;51;;;;;;;;;;;LOT02-45049;;0;;;
1;"ValenzuelL;12/09/2024#00088";92;9/12/24;88;LOT02-455109/H;43973;Ancipitia;furcifera;Ancipitia furcifera;35;(Luer) Luer;;;;;1;;;Herborizada, 2023101217-41-59;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Luer) Luer;;1/18/26 14:05;LOT02;LOT02;45;109;LOT02-450109/H;45;Epiphyte collection;Epiphyte collection 109;0;;H;Epiphyte collection HOXA;LOT02-21507;5;;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG43973;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;0;-1;51;;;;;;;;;;;LOT02-450133;;0;;;
